latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
51.100006,3.699997,4.0,0,GMT,GMT

time,temperature_2m (°C),precipitation (mm),rain (mm),snowfall (cm),snow_depth (m),cloudcover (%),windspeed_10m (km/h),windgusts_10m (km/h)
2023-03-09T22:00,9.9,1.90,1.90,0.00,0.01,100,15.5,37.1
2023-03-09T23:00,10.0,1.30,1.30,0.00,0.01,100,13.8,45.4
2023-03-10T00:00,9.9,0.70,0.70,0.00,0.00,100,15.6,44.3
2023-03-10T01:00,9.7,0.10,0.10,0.00,0.00,100,15.6,42.1
2023-03-10T02:00,9.4,0.10,0.10,0.00,0.00,100,15.5,39.6
2023-03-10T03:00,8.9,0.00,0.00,0.00,0.00,100,17.4,34.2
2023-03-10T04:00,8.4,0.00,0.00,0.00,0.00,61,17.6,28.4
2023-03-10T05:00,8.1,0.00,0.00,0.00,0.00,62,17.7,26.3
2023-03-10T06:00,7.9,0.00,0.00,0.00,0.00,100,18.7,25.9
2023-03-10T07:00,8.3,0.00,0.00,0.00,0.00,100,17.8,31.0
2023-03-10T08:00,8.5,0.00,0.00,0.00,0.00,100,18.9,33.8
2023-03-10T09:00,8.5,0.40,0.40,0.00,0.00,100,18.9,33.1
2023-03-10T10:00,8.6,0.30,0.30,0.00,0.00,100,14.8,36.7
2023-03-10T11:00,8.6,0.80,0.80,0.00,0.00,100,27.0,38.5
2023-03-10T12:00,8.1,0.10,0.10,0.00,0.00,100,24.8,45.4
2023-03-10T13:00,6.0,0.00,0.00,0.00,0.00,90,29.5,54.7
2023-03-10T14:00,3.4,0.30,0.30,0.00,0.00,100,34.8,70.9
2023-03-10T15:00,3.4,0.20,0.20,0.00,0.00,100,35.0,69.8
2023-03-10T16:00,3.5,0.30,0.30,0.00,0.00,74,30.6,60.1
2023-03-10T17:00,3.2,0.10,0.10,0.00,0.00,40,27.1,51.8
2023-03-10T18:00,2.6,0.00,0.00,0.00,0.00,38,22.9,39.6
2023-03-10T19:00,2.4,0.00,0.00,0.00,0.00,36,19.9,36.4
2023-03-10T20:00,2.1,0.00,0.00,0.00,0.00,43,17.4,31.7
2023-03-10T21:00,2.1,0.00,0.00,0.00,0.00,60,13.0,24.1
2023-03-10T22:00,1.7,0.00,0.00,0.00,0.00,32,9.5,18.4
2023-03-10T23:00,1.5,0.00,0.00,0.00,0.00,13,8.9,15.8
2023-03-11T00:00,1.1,0.00,0.00,0.00,0.00,18,9.4,15.1
2023-03-11T01:00,0.6,0.00,0.00,0.00,0.00,41,8.0,13.0
2023-03-11T02:00,0.1,0.00,0.00,0.00,0.00,47,9.1,13.7
2023-03-11T03:00,-0.3,0.00,0.00,0.00,0.00,44,8.0,12.6
2023-03-11T04:00,-1.0,0.00,0.00,0.00,0.00,56,6.5,11.2
2023-03-11T05:00,-0.8,0.00,0.00,0.00,0.00,50,6.9,11.5
2023-03-11T06:00,0.3,0.00,0.00,0.00,0.00,41,5.8,8.3
2023-03-11T07:00,0.1,0.00,0.00,0.00,0.00,27,3.1,6.1
2023-03-11T08:00,1.6,0.00,0.00,0.00,0.00,36,2.9,9.0
2023-03-11T09:00,4.1,0.00,0.00,0.00,0.00,62,1.8,10.1
2023-03-11T10:00,4.9,0.00,0.00,0.00,0.00,98,5.1,14.0
2023-03-11T11:00,5.3,0.00,0.00,0.00,0.00,100,5.0,14.0
2023-03-11T12:00,6.2,0.00,0.00,0.00,0.00,88,5.6,14.8
2023-03-11T13:00,6.3,0.00,0.00,0.00,0.00,90,6.5,13.3
2023-03-11T14:00,6.6,0.00,0.00,0.00,0.00,92,6.3,14.8
2023-03-11T15:00,6.6,0.00,0.00,0.00,0.00,100,4.0,13.7
2023-03-11T16:00,6.5,0.00,0.00,0.00,0.00,82,4.2,12.2
2023-03-11T17:00,5.9,0.00,0.00,0.00,0.00,100,4.1,6.5
2023-03-11T18:00,4.4,0.00,0.00,0.00,0.00,100,6.1,10.8
2023-03-11T19:00,3.8,0.00,0.00,0.00,0.00,100,8.2,14.0
2023-03-11T20:00,3.6,0.00,0.00,0.00,0.00,82,9.7,16.9
2023-03-11T21:00,3.3,0.00,0.00,0.00,0.00,67,10.5,16.9
2023-03-11T22:00,3.6,0.00,0.00,0.00,0.00,61,11.5,20.9
2023-03-11T23:00,3.3,0.70,0.70,0.00,0.00,99,12.7,23.0
2023-03-12T00:00,3.0,0.60,0.60,0.00,0.00,100,15.0,26.3
2023-03-12T01:00,2.3,0.90,0.70,0.14,0.00,100,16.6,30.6
2023-03-12T02:00,2.3,0.10,0.10,0.00,0.00,100,15.2,31.0
2023-03-12T03:00,2.8,0.00,0.00,0.00,0.00,100,14.1,30.6
2023-03-12T04:00,3.6,0.00,0.00,0.00,0.00,100,13.0,29.9
2023-03-12T05:00,4.8,0.00,0.00,0.00,0.00,91,14.8,33.1
2023-03-12T06:00,6.7,0.00,0.00,0.00,0.00,100,19.3,38.9
2023-03-12T07:00,7.5,0.00,0.00,0.00,0.00,100,21.3,39.2
2023-03-12T08:00,8.4,0.00,0.00,0.00,0.00,100,21.9,40.0
2023-03-12T09:00,8.8,0.00,0.00,0.00,0.00,100,21.1,39.6
2023-03-12T10:00,9.6,0.10,0.10,0.00,0.00,95,19.2,39.2
2023-03-12T11:00,10.3,0.10,0.10,0.00,0.00,94,21.7,41.8
2023-03-12T12:00,10.6,0.10,0.10,0.00,0.00,100,24.1,43.2
2023-03-12T13:00,11.0,0.00,0.00,0.00,0.00,100,24.6,50.4
2023-03-12T14:00,10.7,0.00,0.00,0.00,0.00,100,26.1,42.8
2023-03-12T15:00,10.8,0.00,0.00,0.00,0.00,100,24.0,44.3
2023-03-12T16:00,10.8,0.00,0.00,0.00,0.00,94,23.7,42.1
2023-03-12T17:00,10.5,0.00,0.00,0.00,0.00,100,21.3,39.2
2023-03-12T18:00,10.0,0.00,0.00,0.00,0.00,100,19.4,34.6
2023-03-12T19:00,10.2,0.10,0.10,0.00,0.00,100,17.4,31.3
2023-03-12T20:00,9.9,0.10,0.10,0.00,0.00,100,18.2,31.3
2023-03-12T21:00,10.0,0.20,0.20,0.00,0.00,100,21.3,39.2
2023-03-12T22:00,9.7,0.60,0.60,0.00,0.00,100,24.1,42.8
2023-03-12T23:00,9.9,0.80,0.80,0.00,0.00,100,26.4,46.8
2023-03-13T00:00,10.3,0.40,0.40,0.00,0.00,100,28.8,50.4
2023-03-13T01:00,10.8,0.20,0.20,0.00,0.00,100,28.3,52.2
2023-03-13T02:00,11.4,0.00,0.00,0.00,0.00,100,28.0,54.4
2023-03-13T03:00,11.7,0.00,0.00,0.00,0.00,100,29.6,55.8
2023-03-13T04:00,11.9,0.00,0.00,0.00,0.00,100,29.5,55.8
2023-03-13T05:00,11.9,0.00,0.00,0.00,0.00,100,30.4,58.7
2023-03-13T06:00,12.0,0.00,0.00,0.00,0.00,100,31.5,59.4
2023-03-13T07:00,12.3,0.00,0.00,0.00,0.00,99,31.6,59.0
2023-03-13T08:00,12.7,0.10,0.10,0.00,0.00,97,31.9,60.1
2023-03-13T09:00,13.1,0.00,0.00,0.00,0.00,100,33.0,63.0
2023-03-13T10:00,14.1,0.00,0.00,0.00,0.00,42,28.7,65.2
2023-03-13T11:00,15.0,0.00,0.00,0.00,0.00,43,36.3,73.4
2023-03-13T12:00,15.3,0.00,0.00,0.00,0.00,34,35.3,68.8
2023-03-13T13:00,15.4,0.00,0.00,0.00,0.00,42,34.7,65.2
2023-03-13T14:00,15.1,0.00,0.00,0.00,0.00,38,33.1,60.5
2023-03-13T15:00,14.8,0.00,0.00,0.00,0.00,29,29.4,58.7
2023-03-13T16:00,14.3,0.00,0.00,0.00,0.00,27,25.9,47.2
2023-03-13T17:00,13.6,0.00,0.00,0.00,0.00,34,21.7,37.8
2023-03-13T18:00,12.7,0.00,0.00,0.00,0.00,32,19.8,33.1
2023-03-13T19:00,12.7,0.00,0.00,0.00,0.00,57,20.0,38.5
2023-03-13T20:00,12.3,0.10,0.10,0.00,0.00,33,22.2,42.1
2023-03-13T21:00,11.9,0.00,0.00,0.00,0.00,41,24.5,46.8
2023-03-13T22:00,11.2,0.00,0.00,0.00,0.00,33,22.8,47.2
2023-03-13T23:00,10.9,0.00,0.00,0.00,0.00,46,22.7,48.2
2023-03-14T00:00,10.3,0.00,0.00,0.00,0.00,44,23.0,47.5
2023-03-14T01:00,9.8,0.00,0.00,0.00,0.00,100,20.7,44.3
2023-03-14T02:00,9.5,0.00,0.00,0.00,0.00,100,20.0,41.4
2023-03-14T03:00,9.2,0.00,0.00,0.00,0.00,91,20.0,38.2
2023-03-14T04:00,9.0,0.30,0.30,0.00,0.00,100,19.5,35.3
2023-03-14T05:00,8.7,0.40,0.40,0.00,0.00,100,19.9,36.7
2023-03-14T06:00,8.3,0.70,0.70,0.00,0.00,100,24.9,45.4
2023-03-14T07:00,7.0,0.80,0.80,0.00,0.00,100,26.6,51.1
2023-03-14T08:00,6.7,0.10,0.10,0.00,0.00,100,27.2,51.1
2023-03-14T09:00,6.6,0.40,0.40,0.00,0.00,100,27.2,52.2
2023-03-14T10:00,6.4,0.80,0.80,0.00,0.00,100,21.5,42.5
2023-03-14T11:00,5.9,1.00,1.00,0.00,0.00,100,17.6,35.3
2023-03-14T12:00,5.7,1.40,1.40,0.00,0.00,100,17.9,34.9
2023-03-14T13:00,5.3,1.30,1.30,0.00,0.00,100,18.4,36.7
2023-03-14T14:00,5.3,0.50,0.50,0.00,0.00,58,17.9,34.2
2023-03-14T15:00,5.5,0.10,0.10,0.00,0.00,61,14.8,29.5
2023-03-14T16:00,5.8,0.00,0.00,0.00,0.00,60,14.3,27.0
2023-03-14T17:00,5.7,0.00,0.00,0.00,0.00,56,11.6,22.0
2023-03-14T18:00,4.7,0.00,0.00,0.00,0.00,12,9.4,19.1
2023-03-14T19:00,4.0,0.00,0.00,0.00,0.00,6,11.0,19.8
2023-03-14T20:00,3.5,0.10,0.10,0.00,0.00,54,12.7,21.2
2023-03-14T21:00,3.2,0.10,0.10,0.00,0.00,71,15.3,25.2
2023-03-14T22:00,3.1,0.20,0.20,0.00,0.00,89,15.7,30.6
2023-03-14T23:00,3.2,0.20,0.20,0.00,0.00,40,15.8,28.4
2023-03-15T00:00,3.1,0.10,0.10,0.00,0.00,76,14.0,28.1
2023-03-15T01:00,3.1,0.30,0.30,0.00,0.00,71,12.2,26.3
2023-03-15T02:00,3.2,0.10,0.10,0.00,0.00,68,11.2,24.1
2023-03-15T03:00,2.9,0.10,0.10,0.00,0.00,97,10.0,19.4
2023-03-15T04:00,2.1,0.00,0.00,0.00,0.00,47,9.4,15.5
2023-03-15T05:00,1.8,0.00,0.00,0.00,0.00,55,9.0,15.1
2023-03-15T06:00,1.4,0.00,0.00,0.00,0.00,24,5.4,11.9
2023-03-15T07:00,1.8,0.00,0.00,0.00,0.00,11,5.4,10.8
2023-03-15T08:00,3.8,0.00,0.00,0.00,0.00,41,3.1,10.1
2023-03-15T09:00,5.1,0.00,0.00,0.00,0.00,64,3.0,11.5
2023-03-15T10:00,6.1,0.00,0.00,0.00,0.00,82,3.3,12.2
2023-03-15T11:00,6.8,0.00,0.00,0.00,0.00,77,5.6,15.1
2023-03-15T12:00,7.6,0.00,0.00,0.00,0.00,30,7.1,17.3
2023-03-15T13:00,8.1,0.00,0.00,0.00,0.00,68,7.4,18.0
2023-03-15T14:00,8.5,0.00,0.00,0.00,0.00,100,9.6,21.2
2023-03-15T15:00,8.5,0.00,0.00,0.00,0.00,100,10.6,20.2
2023-03-15T16:00,8.3,0.00,0.00,0.00,0.00,90,8.0,16.6
2023-03-15T17:00,7.5,0.00,0.00,0.00,0.00,88,6.7,10.8
2023-03-15T18:00,6.6,0.00,0.00,0.00,0.00,88,8.3,14.0
2023-03-15T19:00,6.4,0.00,0.00,0.00,0.00,88,11.0,19.4
2023-03-15T20:00,6.0,0.00,0.00,0.00,0.00,91,12.1,21.2
2023-03-15T21:00,5.8,0.00,0.00,0.00,0.00,94,12.6,22.7
2023-03-15T22:00,5.8,0.00,0.00,0.00,0.00,100,13.7,24.8
2023-03-15T23:00,5.9,0.00,0.00,0.00,0.00,96,14.8,27.7
2023-03-16T00:00,5.9,0.10,0.10,0.00,0.00,89,15.5,30.2
2023-03-16T01:00,5.8,0.10,0.10,0.00,0.00,88,16.2,32.0
2023-03-16T02:00,5.8,0.10,0.10,0.00,0.00,100,17.7,32.8
2023-03-16T03:00,5.8,0.10,0.10,0.00,0.00,90,17.5,33.5
2023-03-16T04:00,5.8,0.10,0.10,0.00,0.00,91,18.0,34.9
2023-03-16T05:00,5.9,0.10,0.10,0.00,0.00,97,18.4,36.0
2023-03-16T06:00,5.8,0.00,0.00,0.00,0.00,74,18.9,37.4
2023-03-16T07:00,6.5,0.00,0.00,0.00,0.00,64,19.4,36.4
2023-03-16T08:00,7.2,0.00,0.00,0.00,0.00,74,19.5,34.9
2023-03-16T09:00,8.3,0.00,0.00,0.00,0.00,58,20.9,41.0
2023-03-16T10:00,9.4,0.00,0.00,0.00,0.00,76,21.7,43.2
2023-03-16T11:00,10.5,0.00,0.00,0.00,0.00,52,21.6,44.3
2023-03-16T12:00,11.6,0.00,0.00,0.00,0.00,34,22.7,44.6
2023-03-16T13:00,12.8,0.00,0.00,0.00,0.00,31,22.7,44.6
2023-03-16T14:00,13.6,0.00,0.00,0.00,0.00,30,22.3,43.6
2023-03-16T15:00,14.0,0.00,0.00,0.00,0.00,30,21.3,41.4
2023-03-16T16:00,13.6,0.00,0.00,0.00,0.00,41,18.8,35.6
2023-03-16T17:00,12.7,0.00,0.00,0.00,0.00,45,17.3,31.3
2023-03-16T18:00,11.9,0.00,0.00,0.00,0.00,64,17.5,29.5
2023-03-16T19:00,10.7,0.00,0.00,0.00,0.00,71,18.9,34.2
2023-03-16T20:00,10.8,0.00,0.00,0.00,0.00,73,19.6,35.3
2023-03-16T21:00,10.8,0.00,0.00,0.00,0.00,56,19.4,35.6
2023-03-16T22:00,10.7,0.00,0.00,0.00,0.00,58,18.4,34.9
2023-03-16T23:00,10.5,0.00,0.00,0.00,0.00,52,17.7,33.5
2023-03-17T00:00,10.1,0.00,0.00,0.00,0.00,42,16.9,31.7
2023-03-17T01:00,9.7,0.00,0.00,0.00,0.00,30,15.9,29.9
2023-03-17T02:00,9.1,0.00,0.00,0.00,0.00,31,14.6,27.7
2023-03-17T03:00,8.7,0.00,0.00,0.00,0.00,43,14.3,26.3
2023-03-17T04:00,8.5,0.00,0.00,0.00,0.00,64,14.0,24.5
2023-03-17T05:00,8.2,0.00,0.00,0.00,0.00,75,12.4,23.0
2023-03-17T06:00,7.9,0.00,0.00,0.00,0.00,58,11.9,21.2
2023-03-17T07:00,8.1,0.00,0.00,0.00,0.00,71,12.6,22.0
2023-03-17T08:00,9.4,0.00,0.00,0.00,0.00,74,14.0,27.0
2023-03-17T09:00,11.0,0.00,0.00,0.00,0.00,83,15.1,33.1
2023-03-17T10:00,11.8,0.10,0.10,0.00,0.00,88,10.1,29.2
2023-03-17T11:00,12.4,0.00,0.00,0.00,0.00,84,11.5,27.7
2023-03-17T12:00,13.5,0.10,0.10,0.00,0.00,49,10.1,27.0
2023-03-17T13:00,14.6,0.10,0.10,0.00,0.00,35,10.2,30.2
2023-03-17T14:00,15.2,0.00,0.00,0.00,0.00,61,13.0,34.6
2023-03-17T15:00,15.6,0.00,0.00,0.00,0.00,100,13.0,38.2
2023-03-17T16:00,15.1,0.00,0.00,0.00,0.00,100,13.1,29.5
2023-03-17T17:00,14.2,0.00,0.00,0.00,0.00,100,13.8,23.8
2023-03-17T18:00,13.2,0.00,0.00,0.00,0.00,100,12.4,19.4
2023-03-17T19:00,12.7,0.00,0.00,0.00,0.00,100,10.3,19.4
2023-03-17T20:00,11.6,0.00,0.00,0.00,0.00,100,9.9,18.0
2023-03-17T21:00,10.8,0.00,0.00,0.00,0.00,100,9.2,18.0
2023-03-17T22:00,10.3,0.00,0.00,0.00,0.00,86,9.4,16.6
2023-03-17T23:00,10.0,0.00,0.00,0.00,0.00,61,9.0,18.4
2023-03-18T00:00,9.8,0.30,0.30,0.00,0.00,72,10.1,19.1
2023-03-18T01:00,9.7,0.60,0.60,0.00,0.00,100,10.1,18.7
2023-03-18T02:00,9.5,0.80,0.80,0.00,0.00,100,11.1,17.6
2023-03-18T03:00,9.3,0.50,0.50,0.00,0.00,79,12.0,16.6
2023-03-18T04:00,8.8,0.20,0.20,0.00,0.00,24,11.9,18.7
2023-03-18T05:00,8.7,0.00,0.00,0.00,0.00,55,12.7,22.0
2023-03-18T06:00,8.5,0.00,0.00,0.00,0.00,64,13.4,23.4
2023-03-18T07:00,8.8,0.40,0.40,0.00,0.00,59,14.8,25.2
2023-03-18T08:00,9.8,0.00,0.00,0.00,0.00,69,15.5,26.6
2023-03-18T09:00,11.0,0.20,0.20,0.00,0.00,89,15.2,28.8
2023-03-18T10:00,12.2,0.10,0.10,0.00,0.00,74,14.4,31.3
2023-03-18T11:00,13.4,0.00,0.00,0.00,0.00,88,16.6,41.8
2023-03-18T12:00,14.3,0.00,0.00,0.00,0.00,56,17.7,52.6
2023-03-18T13:00,14.7,0.10,0.10,0.00,0.00,44,19.8,55.1
2023-03-18T14:00,13.9,1.10,1.10,0.00,0.00,65,21.6,52.6
2023-03-18T15:00,12.3,1.40,1.40,0.00,0.00,100,18.1,35.3
2023-03-18T16:00,12.2,0.20,0.20,0.00,0.00,82,17.9,33.8
2023-03-18T17:00,11.9,0.00,0.00,0.00,0.00,89,17.2,32.0
2023-03-18T18:00,11.2,0.10,0.10,0.00,0.00,78,16.8,31.7
2023-03-18T19:00,11.6,0.10,0.10,0.00,0.00,34,16.3,30.2
2023-03-18T20:00,10.9,0.10,0.10,0.00,0.00,46,15.1,27.4
2023-03-18T21:00,10.2,0.10,0.10,0.00,0.00,100,14.4,24.5
2023-03-18T22:00,9.8,0.20,0.20,0.00,0.00,100,14.3,24.1
2023-03-18T23:00,9.3,0.00,0.00,0.00,0.00,31,11.6,23.0
2023-03-19T00:00,9.0,0.00,0.00,0.00,0.00,32,10.7,22.0
2023-03-19T01:00,8.5,0.00,0.00,0.00,0.00,22,11.8,20.9
2023-03-19T02:00,8.2,0.00,0.00,0.00,0.00,15,11.7,20.5
2023-03-19T03:00,7.5,0.00,0.00,0.00,0.00,20,10.7,18.4
2023-03-19T04:00,6.9,0.00,0.00,0.00,0.00,13,10.1,16.9
2023-03-19T05:00,6.5,0.00,0.00,0.00,0.00,9,10.1,16.2
2023-03-19T06:00,6.0,0.00,0.00,0.00,0.00,20,10.5,16.6
2023-03-19T07:00,7.0,0.00,0.00,0.00,0.00,54,11.7,21.2
2023-03-19T08:00,8.3,0.00,0.00,0.00,0.00,100,13.2,24.1
2023-03-19T09:00,9.2,0.10,0.10,0.00,0.00,100,13.2,24.8
2023-03-19T10:00,9.7,0.10,0.10,0.00,0.00,100,12.3,24.1
2023-03-19T11:00,10.1,0.10,0.10,0.00,0.00,91,10.0,22.0
2023-03-19T12:00,10.5,0.10,0.10,0.00,0.00,91,9.8,23.4
2023-03-19T13:00,10.6,0.10,0.10,0.00,0.00,91,13.2,28.8
2023-03-19T14:00,10.2,0.00,0.00,0.00,0.00,90,15.2,31.3
2023-03-19T15:00,9.5,0.00,0.00,0.00,0.00,90,13.9,30.2
2023-03-19T16:00,9.2,0.00,0.00,0.00,0.00,73,13.1,29.2
2023-03-19T17:00,8.8,0.00,0.00,0.00,0.00,84,13.4,27.7
2023-03-19T18:00,8.2,0.00,0.00,0.00,0.00,90,11.0,18.7
2023-03-19T19:00,7.7,0.00,0.00,0.00,0.00,38,6.9,12.2
2023-03-19T20:00,7.2,0.00,0.00,0.00,0.00,13,4.8,8.3
2023-03-19T21:00,6.4,0.00,0.00,0.00,0.00,25,6.4,10.1
2023-03-19T22:00,5.8,0.00,0.00,0.00,0.00,40,7.4,12.6
2023-03-19T23:00,5.5,0.00,0.00,0.00,0.00,58,8.1,16.2
2023-03-20T00:00,5.5,0.00,0.00,0.00,0.00,71,9.8,17.3
2023-03-20T01:00,5.3,0.00,0.00,0.00,0.00,43,10.7,17.6
2023-03-20T02:00,5.3,0.00,0.00,0.00,0.00,74,11.7,20.5
2023-03-20T03:00,5.6,0.00,0.00,0.00,0.00,100,12.8,22.7
2023-03-20T04:00,5.7,0.00,0.00,0.00,0.00,100,12.6,23.0
2023-03-20T05:00,5.8,0.00,0.00,0.00,0.00,100,13.7,23.0
2023-03-20T06:00,5.7,0.00,0.00,0.00,0.00,100,14.8,24.1
2023-03-20T07:00,6.0,0.00,0.00,0.00,0.00,100,15.0,27.4
2023-03-20T08:00,6.4,0.00,0.00,0.00,0.00,100,14.8,28.1
2023-03-20T09:00,6.9,0.00,0.00,0.00,0.00,100,15.9,29.9
2023-03-20T10:00,7.5,0.00,0.00,0.00,0.00,100,15.6,31.3
2023-03-20T11:00,8.4,0.00,0.00,0.00,0.00,100,16.9,33.5
2023-03-20T12:00,8.8,0.00,0.00,0.00,0.00,100,19.4,32.4
2023-03-20T13:00,9.2,0.00,0.00,0.00,0.00,100,18.6,31.7
2023-03-20T14:00,9.3,0.30,0.30,0.00,0.00,100,18.1,30.6
2023-03-20T15:00,9.5,0.00,0.00,0.00,0.00,100,18.4,30.2
2023-03-20T16:00,9.7,0.00,0.00,0.00,0.00,100,15.6,29.2
2023-03-20T17:00,9.7,0.00,0.00,0.00,0.00,99,14.6,28.4
2023-03-20T18:00,9.7,0.00,0.00,0.00,0.00,100,14.0,27.0
2023-03-20T19:00,10.0,0.00,0.00,0.00,0.00,100,13.7,24.1
2023-03-20T20:00,9.6,0.00,0.00,0.00,0.00,100,13.0,24.5
2023-03-20T21:00,9.4,0.00,0.00,0.00,0.00,100,12.5,23.0
2023-03-20T22:00,9.4,0.00,0.00,0.00,0.00,100,14.1,22.0
2023-03-20T23:00,9.3,0.00,0.00,0.00,0.00,100,12.5,20.2
2023-03-21T00:00,9.3,0.00,0.00,0.00,0.00,100,11.3,20.2
2023-03-21T01:00,9.2,0.00,0.00,0.00,0.00,100,10.2,20.2
2023-03-21T02:00,9.1,0.20,0.20,0.00,0.00,100,11.4,19.4
2023-03-21T03:00,8.7,0.40,0.40,0.00,0.00,81,11.2,19.8
2023-03-21T04:00,8.5,0.10,0.10,0.00,0.00,96,11.9,23.0
2023-03-21T05:00,8.4,0.20,0.20,0.00,0.00,91,14.3,31.3
2023-03-21T06:00,8.0,0.20,0.20,0.00,0.00,89,14.8,27.4
2023-03-21T07:00,9.0,0.10,0.10,0.00,0.00,71,15.7,29.2
2023-03-21T08:00,9.8,0.00,0.00,0.00,0.00,66,17.0,29.9
2023-03-21T09:00,10.5,0.00,0.00,0.00,0.00,88,17.6,34.2
2023-03-21T10:00,10.9,0.00,0.00,0.00,0.00,100,19.7,36.7
2023-03-21T11:00,11.7,0.00,0.00,0.00,0.00,100,23.2,43.9
2023-03-21T12:00,12.8,0.00,0.00,0.00,0.00,100,22.7,44.3
2023-03-21T13:00,13.3,0.00,0.00,0.00,0.00,100,21.9,42.8
2023-03-21T14:00,13.3,0.00,0.00,0.00,0.00,100,20.0,42.8
2023-03-21T15:00,12.8,0.00,0.00,0.00,0.00,100,19.6,38.9
2023-03-21T16:00,12.3,0.00,0.00,0.00,0.00,97,20.7,36.4
2023-03-21T17:00,12.0,0.10,0.10,0.00,0.00,48,18.4,30.2
2023-03-21T18:00,11.3,0.00,0.00,0.00,0.00,52,16.4,27.4
2023-03-21T19:00,10.8,0.00,0.00,0.00,0.00,59,15.0,27.4
2023-03-21T20:00,10.3,0.00,0.00,0.00,0.00,48,13.0,23.4
2023-03-21T21:00,9.6,0.00,0.00,0.00,0.00,38,12.9,22.0
2023-03-21T22:00,9.2,0.00,0.00,0.00,0.00,65,15.0,23.8
2023-03-21T23:00,9.1,0.00,0.00,0.00,0.00,76,15.5,25.9
2023-03-22T00:00,9.3,0.00,0.00,0.00,0.00,93,18.2,31.0
2023-03-22T01:00,9.5,0.00,0.00,0.00,0.00,76,21.3,37.4
2023-03-22T02:00,9.6,0.00,0.00,0.00,0.00,72,21.6,40.0
2023-03-22T03:00,9.2,0.00,0.00,0.00,0.00,100,22.6,40.3
2023-03-22T04:00,8.8,0.00,0.00,0.00,0.00,100,22.5,41.0
2023-03-22T05:00,8.5,0.00,0.00,0.00,0.00,100,24.0,42.8
2023-03-22T06:00,8.4,0.00,0.00,0.00,0.00,100,24.3,44.6
2023-03-22T07:00,9.5,0.20,0.20,0.00,0.00,85,25.0,52.2
2023-03-22T08:00,9.5,0.30,0.30,0.00,0.00,100,25.2,48.6
2023-03-22T09:00,9.5,0.40,0.40,0.00,0.00,100,26.0,51.1
2023-03-22T10:00,9.3,0.50,0.50,0.00,0.00,100,24.2,51.1
2023-03-22T11:00,9.6,0.60,0.60,0.00,0.00,100,24.7,49.7
2023-03-22T12:00,9.8,0.10,0.10,0.00,0.00,100,23.0,49.0
2023-03-22T13:00,10.8,0.00,0.00,0.00,0.00,100,28.1,43.2
2023-03-22T14:00,11.1,0.00,0.00,0.00,0.00,100,25.4,51.1
2023-03-22T15:00,11.3,0.00,0.00,0.00,0.00,100,24.7,48.6
2023-03-22T16:00,11.5,0.00,0.00,0.00,0.00,100,25.4,47.2
2023-03-22T17:00,11.7,0.00,0.00,0.00,0.00,100,25.3,47.5
2023-03-22T18:00,11.8,0.20,0.20,0.00,0.00,100,24.2,49.0
2023-03-22T19:00,11.7,0.90,0.90,0.00,0.00,100,24.9,46.1
2023-03-22T20:00,11.6,0.40,0.40,0.00,0.00,100,25.8,48.6
2023-03-22T21:00,11.6,0.10,0.10,0.00,0.00,100,26.4,50.8
2023-03-22T22:00,11.7,0.10,0.10,0.00,0.00,100,28.0,51.8
2023-03-22T23:00,11.8,0.10,0.10,0.00,0.00,100,25.3,51.1
2023-03-23T00:00,11.8,0.00,0.00,0.00,0.00,100,25.9,52.2
2023-03-23T01:00,11.6,0.00,0.00,0.00,0.00,100,27.1,53.6
2023-03-23T02:00,11.5,0.00,0.00,0.00,0.00,63,27.2,54.4
2023-03-23T03:00,11.2,0.00,0.00,0.00,0.00,100,26.9,64.8
2023-03-23T04:00,10.8,0.20,0.20,0.00,0.00,100,25.0,60.8
2023-03-23T05:00,10.1,0.30,0.30,0.00,0.00,100,23.8,47.2
2023-03-23T06:00,9.9,0.20,0.20,0.00,0.00,100,21.9,49.7
2023-03-23T07:00,10.2,0.40,0.40,0.00,0.00,100,19.9,37.1
2023-03-23T08:00,10.4,0.30,0.30,0.00,0.00,100,21.0,46.8
2023-03-23T09:00,11.2,0.10,0.10,0.00,0.00,100,20.6,49.3
2023-03-23T10:00,12.1,0.10,0.10,0.00,0.00,86,21.3,49.0
2023-03-23T11:00,13.2,0.20,0.20,0.00,0.00,84,22.2,55.1
2023-03-23T12:00,14.5,0.20,0.20,0.00,0.00,49,23.0,61.9
2023-03-23T13:00,15.2,0.20,0.20,0.00,0.00,67,25.7,63.7
2023-03-23T14:00,15.4,0.20,0.20,0.00,0.00,67,22.2,61.2
2023-03-23T15:00,14.5,0.90,0.90,0.00,0.00,67,23.9,46.8
2023-03-23T16:00,14.7,0.00,0.00,0.00,0.00,91,22.1,46.8
2023-03-23T17:00,13.5,0.20,0.20,0.00,0.00,100,23.1,40.3
2023-03-23T18:00,12.4,0.50,0.50,0.00,0.00,100,24.0,42.1
2023-03-23T19:00,12.5,0.30,0.30,0.00,0.00,100,25.6,47.9
